Object File,Start address,End address,Size (byte),Section,Group
./src/uart_control_thread_entry.o,0x0000032C,0x00000427,252,.text,Program
./src/uart_control_thread_entry.o,0x20000000,0x20000002,3,.data,Initialized Data
./src/uart_control_thread_entry.o,0x20000004,0x20000006,3,.data,Initialized Data
./src/uart_control_thread_entry.o,0x20000058,0x2000005B,4,.bss,Uninitialized Data
c:/users/a5143516/appdata/local/programs/renesas/ra/e2studio_v2023-01_fsp_v4.3.0/toolchains/gcc_arm/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard\libg_nano.a(lib_a-memcpy-stub.o),0x00003868,0x00003881,26,.text,Program
c:/users/a5143516/appdata/local/programs/renesas/ra/e2studio_v2023-01_fsp_v4.3.0/toolchains/gcc_arm/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard\libg_nano.a(lib_a-memset.o),0x00003882,0x00003891,16,.text,Program
c:/users/a5143516/appdata/local/programs/renesas/ra/e2studio_v2023-01_fsp_v4.3.0/toolchains/gcc_arm/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/thumb/v8-m.main+fp/hard/crtbegin.o,0x00000200,0x0000023F,64,.text,Program
c:/users/a5143516/appdata/local/programs/renesas/ra/e2studio_v2023-01_fsp_v4.3.0/toolchains/gcc_arm/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/thumb/v8-m.main+fp/hard/crtbegin.o,0x0000463C,---,0,.text,Program
c:/users/a5143516/appdata/local/programs/renesas/ra/e2studio_v2023-01_fsp_v4.3.0/toolchains/gcc_arm/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/thumb/v8-m.main+fp/hard/crtbegin.o,0x00004640,---,0,.iplt,Constant
c:/users/a5143516/appdata/local/programs/renesas/ra/e2studio_v2023-01_fsp_v4.3.0/toolchains/gcc_arm/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/thumb/v8-m.main+fp/hard/crtbegin.o,0x20000010,0x20000013,4,.data,Initialized Data
c:/users/a5143516/appdata/local/programs/renesas/ra/e2studio_v2023-01_fsp_v4.3.0/toolchains/gcc_arm/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/thumb/v8-m.main+fp/hard/crtbegin.o,0x20000014,0x20000017,4,.data,Initialized Data
c:/users/a5143516/appdata/local/programs/renesas/ra/e2studio_v2023-01_fsp_v4.3.0/toolchains/gcc_arm/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/thumb/v8-m.main+fp/hard/crtbegin.o,0x20000018,---,0,.igot.plt,Constant
c:/users/a5143516/appdata/local/programs/renesas/ra/e2studio_v2023-01_fsp_v4.3.0/toolchains/gcc_arm/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/thumb/v8-m.main+fp/hard/crtbegin.o,0x20000038,0x20000053,28,.bss,Uninitialized Data
c:/users/a5143516/appdata/local/programs/renesas/ra/e2studio_v2023-01_fsp_v4.3.0/toolchains/gcc_arm/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/thumb/v8-m.main+fp/hard/crtend.o,0x0000463C,0x0000463F,4,.text,Program
c:/users/a5143516/appdata/local/programs/renesas/ra/e2studio_v2023-01_fsp_v4.3.0/toolchains/gcc_arm/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/thumb/v8-m.main+fp/hard/crti.o,0x000038E4,0x000038E7,4,.text,Program
c:/users/a5143516/appdata/local/programs/renesas/ra/e2studio_v2023-01_fsp_v4.3.0/toolchains/gcc_arm/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/thumb/v8-m.main+fp/hard/crti.o,0x000038F0,0x000038F3,4,.text,Program
c:/users/a5143516/appdata/local/programs/renesas/ra/e2studio_v2023-01_fsp_v4.3.0/toolchains/gcc_arm/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/thumb/v8-m.main+fp/hard/crtn.o,0x000038E8,0x000038EF,8,.text,Program
c:/users/a5143516/appdata/local/programs/renesas/ra/e2studio_v2023-01_fsp_v4.3.0/toolchains/gcc_arm/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/thumb/v8-m.main+fp/hard/crtn.o,0x000038F4,0x000038FB,8,.text,Program
ff,0x000001C0,0x000001FF,64,.text,Program
ff,0x00003892,0x00003893,2,.text,Program
ff,0x0000393B,0x0000393B,1,.text,Program
ff,0x00003BEB,0x00003BEB,1,.text,Program
ff,0x00003D2A,0x00003D2B,2,.text,Program
ff,0x00003D72,0x00003D73,2,.text,Program
ff,0x00003D86,0x00003D87,2,.text,Program
ff,0x00003D9A,0x00003D9B,2,.text,Program
ff,0x00003DAF,0x00003DAF,1,.text,Program
ff,0x00003DC2,0x00003DC3,2,.text,Program
ff,0x00003E22,0x00003E23,2,.text,Program
ff,0x00003E5F,0x00003E5F,1,.text,Program
ff,0x00003EC3,0x00003EC3,1,.text,Program
ff,0x00003FC7,0x00003FC7,1,.text,Program
ff,0x00004045,0x00004047,3,.text,Program
ff,0x000040AE,0x000040AF,2,.text,Program
ff,0x000040DD,0x000040DF,3,.text,Program
ff,0x00004102,0x00004103,2,.text,Program
ff,0x00004116,0x00004117,2,.text,Program
ff,0x00004156,0x00004157,2,.text,Program
ff,0x0000416B,0x0000416B,1,.text,Program
ff,0x000041B3,0x000041B3,1,.text,Program
ff,0x0000422A,0x0000422B,2,.text,Program
ff,0x00004295,0x00004297,3,.text,Program
ff,0x000042B2,0x000042B3,2,.text,Program
ff,0x000042CE,0x000042CF,2,.text,Program
ff,0x000042E5,0x000042E7,3,.text,Program
ff,0x000042F6,0x000042F7,2,.text,Program
ff,0x00004313,0x00004313,1,.text,Program
ff,0x0000431E,0x0000431F,2,.text,Program
ff,0x0000432E,0x0000432F,2,.text,Program
ff,0x0000435D,0x0000435F,3,.text,Program
ff,0x00004376,0x00004377,2,.text,Program
ff,0x00004391,0x00004393,3,.text,Program
ff,0x000043CA,0x000043CB,2,.text,Program
ff,0x000043DF,0x000043DF,1,.text,Program
ff,0x000043F3,0x000043F3,1,.text,Program
ff,0x00004403,0x00004403,1,.text,Program
ff,0x00004423,0x00004423,1,.text,Program
ff,0x00004439,0x0000443B,3,.text,Program
ff,0x0000444E,0x0000444F,2,.text,Program
ff,0x000044A1,0x000044A3,3,.text,Program
ff,0x000044A9,0x000044AB,3,.text,Program
ff,0x0000452B,0x0000452B,1,.text,Program
ff,0x00004542,0x00004543,2,.text,Program
ff,0x000045A3,0x000045A3,1,.text,Program
ff,0x000045AD,0x000045AF,3,.text,Program
ff,0x000045B9,0x000045BB,3,.text,Program
ff,0x00004616,0x00004617,2,.text,Program
ff,0x0000462D,0x0000462F,3,.text,Program
ff,0x0100A104,0x0100A10F,12,.option_setting_ofs,Others
ff,0x0100A204,0x0100A20F,12,.option_setting_s,Others
ff,0x0100A214,0x0100A23F,44,.option_setting_s,Others
ff,0x0100A250,0x0100A25F,16,.option_setting_s,Others
ff,0x0100A270,0x0100A27F,16,.option_setting_s,Others
ff,0x0100A284,0x0100A28F,12,.option_setting_s,Others
ff,0x0100A294,0x0100A2BF,44,.option_setting_s,Others
linker stubs,0x00004640,---,0,.glue_7,Constant
linker stubs,0x00004640,---,0,.glue_7t,Constant
linker stubs,0x00004640,---,0,.vfp11_veneer,Constant
linker stubs,0x00004640,---,0,.v4_bx,Constant
